date,vhc_totalMile,Cumulative capacity,Ambient_Temp,MeanCurrent,Temp_offset,MeanPower,deep_char,FastChgNum,Rohm,Rp,Cp,Target
72,95468,10620.6452777778,31.6,85.4196363636362,0.445454545454499,31.2344443636364,25,24,0.0390756213460913,0.0381605308765502,14.048068189791,94.23656434
73,95604,10794.3925000001,30.3,100.307567567568,2.9162162162162,35.8731762162162,25,24,0.0390829732909447,0.0381676608031471,14.0433603191591,94.23306597
74,95689,10905.9244444445,30.3,83.9011363636364,4.2215909090909,30.2730340909091,25,24,0.0390903252357982,0.038174790729744,14.0386524485273,94.23087722
75,95859,11058.7125000001,30.1,126.155251141553,7.0296803652968,45.1556424657534,25,25,0.0390976771806517,0.0381819206563408,14.0339445778955,94.22649432
76,96135,11324.7611111112,29.1,118.119503546099,4.7411347517731,42.1865336879432,25,26,0.0391050291255051,0.0381890505829377,14.0292367072637,94.21936233
77,96363,11552.8033333334,27,131.785217391304,2.4239130434783,46.8327417391305,25,27,0.0391123810703586,0.0381961805095345,14.0245288366319,94.21345458
78,96512,11721.1200000001,25.8,100.142523364486,0.175233644859802,36.6146336448598,25,27,0.0391197330152121,0.0382033104361314,14.01982097,94.20958547
79,96648,11879.2258333334,26.9,117.376300578035,0.505780346820799,42.6212138728324,25,28,0.0391270849600655,0.0382104403627283,14.0151130953682,94.20604798
80,96772,12024.1280555556,32.8,80.0941964285715,0.116071428571399,28.78897188,25,28,0.039134436904919,0.0382175702893252,14.0104052247364,94.20281754
81,96966,12188.0216666667,26.9,127.527142857143,1.3785714285714,45.5681880952381,25,29,0.0391417888497725,0.038224700215922,14.0056973541046,94.19775347
82,97162,12389.7902777779,27.6,133.643137254902,3.3137254901961,47.161431372549,25,30,0.0391491407946259,0.0382318301425189,14.0009894834728,94.19262445
83,97272,12533.0977777779,26.9,110.358579881657,1.3846153846154,40.4366934911243,25,31,0.0391564927394794,0.0382389600691158,13.9962816128409,94.18974017
84,97452,12699.4377777779,26.4,109.346923076923,1.3538461538461,39.4909473076923,25,31,0.0391638446843329,0.0382460899957126,13.9915737422091,94.18501134
85,97636,12888.5958333334,26.9,88.3514598540147,1.3649635036496,32.2187178832117,26,31,0.0391711966291863,0.0382532199223095,13.9868658715773,94.18016547
86,97825,13082.3897222223,29.6,142.179259259259,8.5555555555556,49.9471755555555,26,32,0.0391785485740398,0.0382603498489064,13.9821580009455,94.17517505
87,97937,13216.7402777779,29.4,116.561172161172,3.507326007,41.7669743589744,26,33,0.0391859005188933,0.0382674797755033,13.9774501303137,94.1722115
88,98141,13442.6283333334,24.9,113.547770700637,2.1480891719745,40.5539324840764,27,34,0.0391932524637468,0.0382746097021001,13.9727422596818,94.1668014
89,98269,13618.3908333334,30.9,109.879591836735,1.1326530612245,40.3716462585034,27,35,0.0392006044086002,0.038281739628697,13.96803439,94.16339866
90,98426,13772.095,26.6,58.4396551724138,1.823275862,20.117125,27,35,0.0392079563534537,0.0382888695552939,13.9633265184182,94.15921636
91,98530,13873.5436111111,24.9,122.855504587156,1.6307339449541,44.1845160550458,27,36,0.0392153082983072,0.0382959994818907,13.9586186477864,94.15644064
92,98721,14054.6858333333,27.9,126.028651685393,1.5674157303371,45.1983556179775,27,37,0.0392226602431606,0.0383031294084876,13.9539107771546,94.15133187
93,98901,14236.9277777778,25.1,148.949193548387,1.1814516129032,52.165170967742,27,38,0.0392300121880141,0.0383102593350845,13.9492029065228,94.14650405
94,99024,14363.8211111112,25,101.11030927835,0.2422680412371,36.4362243986255,28,38,0.0392373641328676,0.0383173892616813,13.9444950358909,94.14319756
95,99231,14558.9966666667,27.5,111.543195266272,0.357988165680499,39.7103112426036,28,38,0.0392447160777211,0.0383245191882782,13.9397871652591,94.13761918
96,99344,14638.3136111111,26.8,78.9163934426228,1.827868852,28.6794368852459,28,38,0.0392520680225745,0.0383316491148751,13.9350792946273,94.13456669
97,99479,14683.7327777778,29.2,119.382638888889,1.7708333333333,43.2797506944444,28,39,0.039259419967428,0.0383387790414719,13.9303714239955,94.13091324
98,101647,14763.8113888889,28.4,86.3181818181818,0.75,30.4391454545455,28,39,0.0392667719122815,0.0383459089680688,13.9256635533637,94.07157497
99,101785,14787.1966666667,34.3,142.900537634408,5.8655913978495,50.4339177419355,28,40,0.0392741238571349,0.0383530388946657,13.9209556827318,94.06779791
100,101934,14961.3169444444,26.1,97.4210191082802,4.0127388535032,34.4173433121019,28,40,0.0392814758019884,0.0383601688212626,13.91624781,94.06374075
101,102090,15099.1441666666,32.2,95.3611111111111,5.4388888888889,32.5358855555556,28,40,0.0392888277468419,0.0383672987478594,13.9115399414682,94.05951411
102,102180,15190.1627777777,25.9,144.006735751295,7.0077720207254,50.8362637305699,28,41,0.0392961796916953,0.0383744286744563,13.9068320708364,94.05708791
103,102275,15316.4088888888,31.4,97.1470588235294,4.0160427807487,35.5799812834225,28,41,0.0393035316365488,0.0383815586010532,13.9021242002046,94.05453847
104,102513,15507.6483333333,25.6,107.505734767025,1.2132616487455,38.4306505376344,29,41,0.0393108835814023,0.03838868852765,13.8974163295727,94.04821522
105,102770,15795.8138888889,28.4,149.733333333333,4.3825136612022,52.5204409836066,29,42,0.0393182355262557,0.0383958184542469,13.8927084589409,94.04151966
106,102895,15927.9158333333,25.6,106.360655737705,0,38.8142754098361,29,42,0.0393255874711092,0.0384029483808438,13.8880005883091,94.0383266
